"docid"	"author"	"title"	"inferreddate"	"latestcomp"	"firstpub"	"allcopiesofwork"	"copiesin25yrs"	"gender"	"nationality"	"earlyedition"	"lastname"	"imprint"	"recordid"	"norton"	"heath"	"nortonshort"	"mostdiscussed"	"preregistered"	"reviewed"	"contrast4reviewed"	"bestseller"
"uc2.ark+=13960=t9t14ws52"	"Weitzel, Sophie Winthrop"	"Miss Roberts' fortune"	1871	1871	1871	1	1	"f"	"us"	"True"	"Weitzel"	"New York;A.D.F. Randolph;1871"	7676603	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433076092133"	"Eliot, George"	"Middlemarch: a study of provincial life"	1871	1871	1871			"f"	"uk"		"Eliot"	"Edinburgh;W. Blackwood;1871-72."	8721591	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"nyp.33433076092190"	"Eliot, George"	"Middlemarch: a study of provincial life"	1871	1871	1871			"f"	"uk"		"Eliot"	"Edinburgh;W. Blackwood;1871-72."	8721591	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"nyp.33433076092158"	"Eliot, George"	"Middlemarch: a study of provincial life"	1871	1871	1871			"f"	"uk"		"Eliot"	"Edinburgh;W. Blackwood;1871-72."	8721591	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"loc.ark+=13960=t0000r326"	"Pomeroy, Mark M"	"Brick-dust;"	1882	1871	1882	1	1	"m"	"us"	"True"	"Pomeroy"	"New York;G.W. Carleton & Co.;1882."	8663952	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uiuo.ark+=13960=t13n2sk5v"	"Murray, Eustace Clare Grenville"	"The member for Paris"	1871	1871	1871			"m"	"uk"		"Murray"	"London;Smith, Elder;1871."	8721517	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nc01.ark+=13960=t6pz5m033"	"Leavitt, John McDowell"	"The American cardinal"	1871	1871	1871			"m"	"us"		"Leavitt"	"New York;Dodd & Mead;1871."	7663878	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"njp.32101067643351"	"Estvan, Mathilde"	"Harry Delaware"	1872	1872	1872			"f"	"us"		"Estvan"	"New York;Putnam;1872."	8434204	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"dul1.ark+=13960=t3jw91q2r"	"Butler, Samuel"	"Erewhon, or, Over the range"	1872	1872	1872	15	2	"m"	"uk"	"False"	"Butler"	"London;Tr?_bner & Co. ...;1872."	10942413	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t9k36cm5w"	"Palgrave, William Gifford"	"Hermann Agha: an eastern narrative"	1872	1872	1872			"m"	"uk"		"Palgrave"	"London;H.S. King & co.;1872."	8720219	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t9668r34m"	"Chatterton, Georgiana"	"The lost bride"	1872	1872	1872	3	3	"f"	"uk"	"True"	"Chatterton"	"London;Hurst and Blackett;1872."	8721326	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"wu.89098026875"	"Greenough, Richard S., Mrs"	"In extremis"	1872	1872	1872	1	1	"f"	"us"	"True"	"Greenough"	"Boston;Roberts Brothers;1872."	6775495	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433074961974"	"anonymous3"	"Only three weeks"	1872	1872	1872	1	1			"True"	"anonymous3"	"Boston;J.R. Osgood & Co.;1872."	8669687	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nnc1.cr60162589"	"Paull, M. A"	"My parish and what happened in it / Mary Anna (Paull) Ripley"	1872	1872	1872	1	1	"f"	"uk"	"True"	"Paull"	"Glasgow;John S. Marr & Sons;1872] ."	8416671	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433076066061"	"Flagg, W. J"	"A good investment"	1872	1872	1872	1	1	"m"	"us"	"True"	"Flagg"	"New York;Harper & Brothers;1872."	8690283	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc2.ark+=13960=t6n010f2h"	"Dorr, Julia C. R"	"Expiation"	1873	1872	1872	1	1	"f"	"us"	"True"	"Dorr"	"Philadelphia;J. B. Lippincott & Co.;1873."	7657910	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t81j9qx1h"	"Twain, Mark"	"Roughing it"	1872	1872		21	3			"True"	"Twain"	"Hartford, Conn.;American Publishing Company;Chicago;F.G. Gilman & Co., ...;1872."	1112485	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"
"nyp.33433034410518"	"Edwards, Annie"	"Ought we to visit her?"	1872	1872	1872	4	2	"f"	"uk"	"True"	"Edwards"	"London;R. Bentley and Son;1872."	8609555	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.b2791154"	"Shand, Alexander Innes"	"Shooting the rapids"	1872	1872	1872	1	1	"m"	"uk"	"True"	"Shand"	"London;Smith, Elder;1872."	7369164	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"nyp.33433082521166"	"Diaz, Abby Morton"	"William Henry and his friends"	1872	1872	1872	1	1	"f"	"us"	"True"	"Diaz"	"Boston;J. R. Osgood and Company;1872."	8692446	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc2.ark+=13960=t4mk66200"	"Mathews, Joanna Hooe"	"Jessie's parrot"	1872	1872	1872	1	1	"f"	"us"	"True"	"Mathews"	"New York;R. Carter and brothers;1872."	7665491	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uiuo.ark+=13960=t7jq1jx3g"	"Palgrave, William Gifford"	"Hermann Agha: an eastern narrative"	1872	1872	1872			"m"	"uk"		"Palgrave"	"London;H.S. King & co.;1872."	8720219	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"nyp.33433081962098"	"Wright, Julia McNair"	"Marion through the brush"	1872	1872	1872	1	1	"f"	"us"	"True"	"Wright"	"Philadelphia;A. Martien;1872."	8663020	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uiuo.ark+=13960=t06x0132p"	"Tucker, Marwood"	"Michael Tresidder"	1872	1872	1872	2	2	"m"	"uk"	"True"	"Tucker"	"London;R. Bentley & Son;1872."	8721586	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t4bp0174c"	"Burnand, F. C"	"Happy-thought hall"	1872	1872	1872			"m"	"uk"		"Burnand"	"Boston;Roberts Brothers;1872."	7654194	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.b4104323"	"Roe, Edward Payson,"	"Barriers burned away"	1872	1872	1872	11	3	"m"	"us"	"True"	"Roe"	"New York;Dodd & Mead;1872."	6155814	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc2.ark+=13960=t5m902m17"	"De Mille, James"	"The American baron"	1872	1872	1872			"m"	"ca"		"De"	"Harper & brothers;1872."	7655471	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.$b440821"	"Meredith, George"	"The adventures of Harry Richmond"	1889	1872	1872	10	7	"m"	"uk"	"True"	"Meredith"	"London;Chapman and Hall;1889."	8667272	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t2k65210v"	"Oliphant, Margaret"	"May"	1873	1873	1873	3	3	"f"	"uk"	"True"	"Oliphant"	"London;Hurst and Blackett;1873."	8721494	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t7gq76w1k"	"Collins, Mortimer"	"Miranda"	1873	1873	1873	3	3	"m"	"uk"	"True"	"Collins"	"London;H.S. King;1873."	8721618	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t4bp05k0k"	"Reade, Charles"	"A simpleton"	1899	1873	1873	4	3	"m"	"uk"	"True"	"Reade"	"Boston;Dana Estes;1899?"	6131783	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"inu.32000006997615"	"Ritchie, Anne Thackeray"	"Old Kensington"	1873	1873	1873	4	3	"f"	"uk"	"True"	"Ritchie"	"London;Smith, Elder, & co.;1873."	8570178	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"njp.32101065600601"	"Whittlesey, Elsie Leigh"	"The hemlock swamp"	1873	1873	1873	1	1	"f"	"us"	"True"	"Whittlesey"	"Philadelphia;Claxton, Remsen & Haffelfinger;1873."	9403715	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t3tt4g49s"	"Optic, Oliver"	"In school and out;"	1873	1873	1873	1	1	"m"	"us"	"True"	"Optic"	"Boston;Lee and Shepard;New York;Lee, Shepard and Dillingham;1873."	7668970	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t1sf2mf2p"	"Peterson, Henry"	"Pemberton, or, One hundred years ago"	1898	1873	1873	2	2	"m"	"us"	"True"	"Peterson"	"Philadelphia;Coates;1898."	7682431	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"njp.32101067644789"	"Fogerty, J"	"Lauterdale"	1873	1873	1873			"m"	"uk"		"Fogerty"	"London;Strahan & Co.;1873."	8720926	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"loc.ark+=13960=t6nz8x84q"	"Leonowens, Anna Harriette"	"The romance of the harem"	1873	1873	1873	4	4	"f"	"uk"	"True"	"Leonowens"	"Boston;J. R. Osgood and company;1873."	9609749	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"nyp.33433076025463"	"McKnight, Charles"	"Old Fort Duquesne"	1873	1873	1873	1	1	"m"	"us"	"True"	"McKnight"	"Pittsburgh;Peoples monthly publishing co.;1873."	8690101	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433074866538"	"Kip, Leonard"	"The dead marquise;"	1873	1873	1873	1	1	"m"	"us"	"True"	"Kip"	"New York;G. P. Putnam's Sons;1873."	8665630	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t56d6ds4n"	"Oliphant, Margaret"	"May"	1873	1873	1873	3	3	"f"	"uk"	"True"	"Oliphant"	"London;Hurst and Blackett;1873."	8721494	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t7vm4tf4w"	"Oliphant, Margaret"	"May"	1873	1873	1873	3	3	"f"	"uk"	"True"	"Oliphant"	"London;Hurst and Blackett;1873."	8721494	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc2.ark+=13960=t16m33f86"	"Jay, W. M. L"	"Holden with the cords"	1874	1874	1874	2	2	"f"	"uk"	"True"	"Jay"	"New York;E.P. Dutton;1874."	7661708	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"njp.32101068152857"	"Hardy, Thomas"	"Desperate remedies"	1874	1874	1874	18	8	"m"	"uk"	"True"	"Hardy"	"New York;H. Holt;1874."	8967824	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.b4104445"	"Davis, Rebecca Harding"	"John Andross"	1874	1874	1874			"f"	"us"		"Davis"	"New York;Orange Judd company;c1874"	5946500	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc2.ark+=13960=t2n58cz1k"	"Roe, Edward Payson"	"Opening a chestnut burr"	1874	1874	1874	7	2	"m"	"us"	"True"	"Roe"	"New York;Dodd & Mead;c1874"	6103027	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"njp.32101066457969"	"Cooke, John Esten"	"Pretty Mrs. Gaston"	1874	1874	1874	2	1	"m"	"us"	"True"	"Cooke"	"New York;Orange Judd Company;1874"	8928069	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.b3327322"	"Montgomery, Florence"	"Thwarted or Ducks' eggs in a hen's nest"	1874	1874	1874			"f"	"uk"		"Montgomery"	"London;R. Bentley;1874."	7923174	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uiuo.ark+=13960=t8pc3h23p"	"De Jongh, Bertha"	"The sisters Lawless"	1874	1874	1874	3	3	"f"	"uk"	"True"	"De"	"London;Richard Bentley and Son;1874."	8723262	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uiuo.ark+=13960=t73v08j17"	"Hardy, Thomas,"	"Far from the madding crowd"	1874	1874	1874			"m"	"uk"		"Hardy"		8719689	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc2.ark+=13960=t9w095f33"	"Southworth, Emma Dorothy Eliza Nevitte"	"Victor's triumph"	1900	1874	1874			"f"	"us"		"Southworth"	"New York;A. L. Burt;n.d."	7922869	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uva.x002080085"	"Reid, Christian"	"A daughter of Bohemia;"	1874	1874	1874			"f"	"us"		"Reid"	"New York;D. Appleton and company;1874."	7669752	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t83j3fv43"	"Reade, Compton"	"Rose and Rue"	1874	1874	1874			"f"	"uk"		"Reade"	"London;R. Bentley;1874."	6502511	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.b250166"	"Payn, James"	"The best of husbands"	1874	1874	1874			"m"	"uk"		"Payn"	"London;R. Bentley and Son;1874."	6502433	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"njp.32101068179033"	"Harwood, John Berwick"	"Lady Livingston's legacy"	1874	1874	1874	3	3	"m"	"uk"	"True"	"Harwood"	"London;R. Bentley and Son;1874."	8969167	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uiuo.ark+=13960=t6vx10m4w"	"Solly, Henry"	"Gerald and his friend the doctor"	1874	1874	1874	2	2	"m"	"uk"	"True"	"Solly"	"London;Chapman and Hall;1874."	8719961	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t1mg7mm2m"	"Gift, Theo"	"Pretty Miss Bellew;"	1875	1875	1875	2	2	"f"	"uk"	"True"	"Gift"	"New York;H. Holt;1875."	7688224	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015046359850"	"James, Henry"	"Roderick Hudson"	1900	1875	1875			"m"	"us"		"James"	"Boston;Houghton Mifflin co.;1900?"	481156	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t49p3pp7b"	"Tabor, Eliza"	"Eglantine"	1875	1875	1875	3	3	"f"	"uk"	"True"	"Tabor"	"London;Hurst and Blackett;1875."	8719469	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.b3322489"	"Hawthorne, Julian"	"Garth"	1875	1875	1875	2	2	"m"	"us"	"True"	"Hawthorne"	"New York;D. Appleton and Company;1877, c1875."	7915298	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uiuo.ark+=13960=t20c59n08"	"Dering, Edward Heneage"	"Sherborne, or, The house at the four ways"	1875	1875	1875	3	3	"m"	"uk"	"True"	"Dering"	"London;Smith, Elder;1875."	8723214	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433074940861"	"Twain, Mark"	"The adventures of Tom Sawyer"	1875	1875	1875	34	9	"m"	"us"	"True"	"Twain"	"Hartford, Conn.;American Pub. Co.;1881, c1875."	8664166	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"
"nyp.33433075763866"	"Walsingham, Charlotte"	"Annette;"	1875	1875	1875	1	1	"f"	"us"	"True"	"Walsingham"	"Philadelphia;Claxton, Remsen & Haffelfinger;1875."	8668060	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433034410732"	"Mathers, Helen"	"Comin' thro' the rye"	1875	1875	1875			"f"	"uk"		"Mathers"	"London;R. Bentley;1875."	7690510	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"
"uiuo.ark+=13960=t9183tc29"	"MacDonald, George"	"Malcolm"	1875	1875	1875			"m"	"uk"		"MacDonald"	"London;H.S. King & co.;1875."	6059197	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t2h70xs59"	"MacDonald, George"	"Malcolm"	1875	1875	1875			"m"	"uk"		"MacDonald"	"London;H.S. King & co.;1875."	6059197	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc2.ark+=13960=t1pg1nv9w"	"Broughton, Rhoda"	"Joan"	1876	1876	1876	4	4	"f"	"uk"	"True"	"Broughton"	"London;R. Bentley;1876."	6131638	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t16m3hs4q"	"Chandler, W. A"	"Thrice"	1876	1876	1876	2	2	"u"		"True"	"Chandler"	"London;E.W. Allen ...;1876."	8723794	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015005473304"	"Twain, Mark,"	"The adventures of Tom Sawyer"	1876	1876	1876						"Twain"	"Toronto;Belford brothers;1876."	664205	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc2.ark+=13960=t5x63gm9z"	"Broughton, Rhoda"	"Joan"	1876	1876	1876	4	4	"f"	"uk"	"True"	"Broughton"	"London;R. Bentley;1876."	6131638	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"njp.32101068175080"	"Butler, William Allen"	"Mrs. Limber's raffle, or, A church fair and its victims"	1876	1876	1876	2	2	"m"	"us"	"True"	"Butler"	"New York;D. Appleton and Company;1876."	8968935	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"njp.32101068166055"	"Charlesworth, Maria Louisa"	"Oliver of the mill"	1876	1876	1876	1	1	"f"	"uk"	"True"	"Charlesworth"	"New York;R. Carter;1876."	8968303	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t9t15276t"	"MacDonald, George"	"Thomas Wingfold, curate"	1876	1876	1876	3	3	"m"	"uk"	"True"	"MacDonald"	"Toronto;Copp, Clark & co.;1876."	630036	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015005616654"	"Brown, Oliver Madox-"	"The Dwale bluth"	1876	1876	1876	4	4	"m"	"uk"	"True"	"Brown"	"London;Tinsley brothers;1876."	281792	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t21c1zs54"	"Broughton, Rhoda"	"Joan"	1876	1876	1876			"f"	"uk"		"Broughton"	"London;R. Bentley;1876."	6131638	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"nyp.33433074835400"	"Bellamy, Elizabeth W"	"The little Joanna"	1876	1876	1876	1	1	"f"	"us"	"True"	"Bellamy"	"New York;D. Appleton;1876."	8657057	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"wu.89104493614"	"Southworth, Emma Dorothy Eliza Nevitte,"	"Self-raised, or, From the depths"	1876	1876	1876						"Southworth"			"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc2.ark+=13960=t5k93292h"	"Finley, Martha"	"Mildred Keith"	1876	1876	1876	1	1	"f"	"us"	"True"	"Finley"	"New York;Dodd, Mead & Company Publishers;1876"	7658781	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t7np1x57p"	"Hale, Edward Everett"	"Philip Nolan's friends"	1876	1876	1876	3	2	"m"	"us"	"True"	"Hale"	"New York;Scribner;1891 [c1876"	7660827	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t9z03d97g"	"Besant, Walter,"	"The golden butterfly"	1876	1876	1876			"m"	"uk"		"Besant"		8720015	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"njp.32101067707131"	"Black, William"	"Madcap Violet"	1876	1876	1876	9	9	"m"	"uk"	"True"	"Black"	"London;Macmillan and co.;1876."	280979	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"nyp.33433074888961"	"Linton, E. Lynn"	"From dreams to waking"	1877	1877	1877	1	1	"f"	"uk"	"True"	"Linton"	"New York;Harper & Bros.;1877."	8669624	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t7xk87j6z"	"Forrester, Mrs"	"Mignon"	1877	1877	1877	2	2	"f"	"uk"	"True"	"Forrester"	"Philadelphia;J. B. Lippincott;1877."	6501391	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t4qj79244"	"Sewell, Anna,"	"Black Beauty"	1877	1877	1877			"f"	"uk"		"Sewell"		9360535	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uiuo.ark+=13960=t12n5tf8r"	"Durrant, Valentine"	"A modern minister"	1877	1877	1877	2	2	"m"	"uk"	"True"	"Durrant"	"Edinburgh;W. Blackwood;1877-1878."	8721657	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015053262294"	"Jokai, Mór"	"Pretty Michal"	1899	1877	1877	2	1	"m"	"hungary"	"True"	"Jokai"	"Boston;L. C. Page;1899."	1327216	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"nyp.33433081852638"	"James, Henry"	"The American"	1877	1877	1877	1	1	"m"	"us"	"True"	"James"	"Boston;J. R. Osgood and company;1877."	8612167	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t44q8885q"	"Edwards, Matilda Betham"	"Bridget"	1877	1877	1877	3	3	"f"	"uk"	"True"	"Edwards"	"London;Hurst & Blackett;1877."	8718486	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.b4104982"	"Burnett, Frances Hodgson"	"That lass o' Lowrie's"	1877	1877	1877	7	3	"f"	"us"	"True"	"Burnett"	"New York;Scribner;Armstrong & company;1877."	323694	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t0ht34v35"	"Lloyd, Jessie Sale"	"The Hazelhurst mystery"	1877	1877	1877	2	2		"uk"	"True"	"Lloyd"	"London;Tinsley Brothers;1877."	8720181	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uva.x004507805"	"De Fonblanque, Albany"	"Bad luck"	1877	1877	1877			"m"	"uk"		"De"	"London;R. Bentley;1877."	8718283	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uiuo.ark+=13960=t2794f36r"	"Allardyce, Alexander"	"The city of sunshine"	1877	1877	1877	4	4	"m"	"uk"	"True"	"Allardyce"	"Edinburgh [Lothian;William Blackwood;1877."	8664133	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t17m0j24w"	"Allardyce, Alexander"	"The city of sunshine"	1877	1877	1877	4	4	"m"	"uk"	"True"	"Allardyce"	"Edinburgh [Lothian;William Blackwood;1877."	8664133	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t3st7v616"	"Armitt, Annie"	"The garden at Monkholme"	1878	1878	1878	3	3	"f"	"uk"	"True"	"Armitt"	"London;S. Tinsley;1878."	8719921	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015008981394"	"Hardy, Thomas,"	"The return of the native"	1895	1878	1878	34	10	"m"	"uk"	"True"	"Hardy"	"New York;Harper & brothers;1895."	435131	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"wu.89099776841"	"Craik, Dinah Maria Mulock"	"Young Mrs. Jardine"	1878	1878	1878	4	3	"f"	"uk"	"True"	"Craik"	"New York;Harper & Brothers;1879, c 1878."	8995982	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"njp.32101067634459"	"Hamerton, Philip Gilbert"	"Marmorne"	1878	1878	1878	1	1	"m"	"uk"	"True"	"Hamerton"	"Leipzig;Bernhard Tauchnitz;1878."	8961462	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uiuo.ark+=13960=t53f5dr3r"	"Vereker, Charles Smyth"	"The child of the desert"	1878	1878	1878	3	3	"m"	"uk"	"True"	"Vereker"	"London;Chapman and Hall;1878."	8718814	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uiuo.ark+=13960=t6b28cs04"	"Lockhart, Laurence W. M"	"Mine is thine"	1878	1878	1878	3	3	"m"	"uk"	"True"	"Lockhart"	"Edinburgh;W. Blackwood;1878."	8721603	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uiuo.ark+=13960=t7zk5ws9k"	"Montgomery, Florence"	"Seaforth"	1879	1878	1879			"f"	"uk"		"Montgomery"	"Philadelphia;J.B. Lippincott;1879."	7668050	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc2.ark+=13960=t1cj8886t"	"James, Henry"	"Daisy Miller"	1879	1879		5	2			"True"	"James"	"London;Macmillan;1879."	9259808	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"
"nyp.33433074869375"	"Ingelow, Jean"	"Sarah de Berenger"	1879	1879	1879	2	2	"f"	"uk"	"True"	"Ingelow"	"Boston;Roberts brothers;1879."	117855	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc2.ark+=13960=t04x54r17"	"Finley, Martha"	"Mildred at Roselands;"	1879	1879	1879	1	1	"f"	"us"	"True"	"Finley"	"New York;Dodd, Mead;1879"	7658780	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
